region;tkg;species;component;year;bm
1;4;2;7;2015;1.86852275320446
1;4;3;1;2015;7.79293143336385
1;4;3;2;2015;1.3933960098949
1;4;3;3;2015;1.63619300468962
1;4;3;4;2015;0.588871385879897
1;4;3;5;2015;0.105674656182301
1;4;3;6;2015;0.924864316665156
1;4;3;7;2015;3.21356457027741
1;6;1;1;2015;24.9335534605081
1;6;1;2;2015;2.81924457086194
1;6;1;3;2015;5.14511385263268
1;6;1;4;2015;2.15879912107243
1;6;1;5;2015;1.27662748431149
1;6;1;6;2015;2.47267607121419
1;6;1;7;2015;6.76158983193817
1;6;2;1;2015;0.327409142495796
1;6;2;2;2015;0.0540106116383708
1;6;2;3;2015;0.126094615443438
1;6;2;4;2015;0.105335899090902
1;6;2;5;2015;0.0268346373089003
1;6;2;6;2015;0.0409414723361631
1;6;2;7;2015;0.187904794540109
1;6;3;1;2015;1.72243170917736
1;6;3;2;2015;0.345907533305975
1;6;3;3;2015;0.415458645590244
1;6;3;4;2015;0.173273311033961
1;6;3;5;2015;0.037768027827929
1;6;3;6;2015;0.268928434562114
1;6;3;7;2015;0.902492764265759
1;7;1;1;2015;10.3287943760874
1;7;1;2;2015;1.61783368103485
1;7;1;3;2015;2.73315591685113
1;7;1;4;2015;1.30050674218068
1;7;1;5;2015;0.715602924679232
1;7;1;6;2015;1.18163942538824
1;7;1;7;2015;3.02003356897689
1;7;2;1;2015;0.0307497196450553
1;7;2;2;2015;0.00409854704909098
1;7;2;3;2015;0.00926573265562257
1;7;2;4;2015;0.00634897383246044
1;7;2;5;2015;0.0016422593478301
1;7;2;6;2015;0.00328491240108159
1;7;2;7;2015;0.0123982328329915
1;7;3;1;2015;0.703076545455489
1;7;3;2;2015;0.127531917783054
1;7;3;3;2015;0.190609617570302
1;7;3;4;2015;0.0913331225666156
1;7;3;5;2015;0.0119621631534439
1;7;3;6;2015;0.0734939044730188
1;7;3;7;2015;0.247491766068312
2;1;1;1;2015;6.33874427550909
2;1;1;2;2015;0.529660112428375
2;1;1;3;2015;1.26790112501604
2;1;1;4;2015;0.469020668019126
2;1;1;5;2015;0.333604695440632
2;1;1;6;2015;0.611126764604993
2;1;1;7;2015;1.83144189125367
2;1;2;1;2015;10.6982467411022
2;1;2;2;2015;1.65034493516406
2;1;2;3;2015;4.66642853320191
2;1;2;4;2015;3.26963527562666
2;1;2;5;2015;0.57034258092232
2;1;2;6;2015;1.41095107313739
2;1;2;7;2015;5.63664632905165
2;1;3;1;2015;21.2597325441985
2;1;3;2;2015;3.60187478716806
2;1;3;3;2015;5.11847734504443
2;1;3;4;2015;1.54719886087363
2;1;3;5;2015;0.44089312256725
2;1;3;6;2015;2.54213588320568
2;1;3;7;2015;7.45156838845116
2;2;1;1;2015;15.147770570757
2;2;1;2;2015;1.35875283368536
2;2;1;3;2015;2.8861205741862
2;2;1;4;2015;1.08731608797663
2;2;1;5;2015;0.735373106215026
2;2;1;6;2015;1.43273969852769
2;2;1;7;2015;4.17312669141505
2;2;2;1;2015;12.838913120642
2;2;2;2;2015;1.86189946715367
2;2;2;3;2015;4.83152345487737
2;2;2;4;2015;3.59230910676193
2;2;2;5;2015;0.693190208348343
2;2;2;6;2015;1.48052704006454
2;2;2;7;2015;6.18113418947972
2;2;3;1;2015;16.153325930483
2;2;3;2;2015;2.7179553739456
2;2;3;3;2015;3.3374309174785
2;2;3;4;2015;1.1235098663274
2;2;3;5;2015;0.277886419279176
2;2;3;6;2015;1.7246380601346
2;2;3;7;2015;5.8093347432121
2;4;1;1;2015;20.6217034700987
2;4;1;2;2015;2.29820876181025
2;4;1;3;2015;4.49071460551237
2;4;1;4;2015;1.87207629039821
2;4;1;5;2015;1.08482349130047
2;4;1;6;2015;2.07435016025044
2;4;1;7;2015;5.67002205553246
2;4;2;1;2015;2.433680154068
2;4;2;2;2015;0.400012571563447
2;4;2;3;2015;1.1076518444187
2;4;2;4;2015;0.894851867802304
2;4;2;5;2015;0.14970956905235
2;4;2;6;2015;0.313359382634061
2;4;2;7;2015;1.40401065024237
2;4;3;1;2015;6.78459096714978
2;4;3;2;2015;1.22779975228666
2;4;3;3;2015;1.6601172638359
2;4;3;4;2015;0.649380581202694
2;4;3;5;2015;0.151331323703229
2;4;3;6;2015;0.909585812824789
2;4;3;7;2015;2.92497299926919
2;6;1;1;2015;15.0094361147761
2;6;1;2;2015;2.11818913307117
2;6;1;3;2015;3.810514907138
2;6;1;4;2015;1.697145723803
2;6;1;5;2015;0.941265347061062
2;6;1;6;2015;1.65217502082698
2;6;1;7;2015;4.28604169090119
2;6;2;1;2015;0.460093687613552
2;6;2;2;2015;0.0855125286098765
2;6;2;3;2015;0.231950786894461
2;6;2;4;2015;0.193322674323757
2;6;2;5;2015;0.0343227283320966
2;6;2;6;2015;0.068641805929102
2;6;2;7;2015;0.325085126050946
2;6;3;1;2015;1.50313939019433
2;6;3;2;2015;0.297481637650215
2;6;3;3;2015;0.449515769567028
2;6;3;4;2015;0.186541567749631
2;6;3;5;2015;0.0533144676826908
2;6;3;6;2015;0.265670859141243
2;6;3;7;2015;0.788195411078364
2;7;1;1;2015;6.72547949774194
2;7;1;2;2015;1.30414944491329
2;7;1;3;2015;2.19016546298093
2;7;1;4;2015;1.05521007525033
2;7;1;5;2015;0.610261934507652
2;7;1;6;2015;0.868951670530507
2;7;1;7;2015;2.17411417443219
2;7;2;1;2015;0.0808892860904284
2;7;2;2;2015;0.0223418722951471
2;7;2;3;2015;0.0790165818884048
2;7;2;4;2015;0.0637804510722648
2;7;2;5;2015;0.00715042925846334
2;7;2;6;2015;0.0177899403163687
2;7;2;7;2015;0.0690157670664611
2;7;3;1;2015;0.392219832876025
2;7;3;2;2015;0.350280806390054
2;7;3;3;2015;0.539138905192297
2;7;3;4;2015;0.0346572321996895
2;7;3;5;2015;0.0392157116968227
2;7;3;6;2015;0.802410923483241
2;7;3;7;2015;1.39187547158672
1;1;1;1;2016;8.52095493990873
1;1;1;2;2016;0.611493373258376
1;1;1;3;2016;1.34109685170764
1;1;1;4;2016;0.465688962542595
1;1;1;5;2016;0.361897389869018
1;1;1;6;2016;0.724289903015232
1;1;1;7;2016;2.28090984745299
1;1;2;1;2016;25.5065936107247
1;1;2;2;2016;3.26808475958188
1;1;2;3;2016;7.83369225197797
1;1;2;4;2016;5.31145223009185
1;1;2;5;2016;1.21443834187041
1;1;2;6;2016;2.73714732662367
1;1;2;7;2016;10.4719677957585
1;1;3;1;2016;24.2940434397842
1;1;3;2;2016;3.87750573030601
1;1;3;3;2016;4.41556467126015
1;1;3;4;2016;1.32909264627912
1;1;3;5;2016;0.287865496103745
1;1;3;6;2016;2.24950226631675
1;1;3;7;2016;7.9464983054729
1;2;1;1;2016;19.0908082708433
1;2;1;2;2016;1.41026692382038
1;2;1;3;2016;2.89432015260383
1;2;1;4;2016;1.04979903778733
1;2;1;5;2016;0.789869040623181
1;2;1;6;2016;1.60662793486701
1;2;1;7;2016;4.91317952302303
1;2;2;1;2016;20.795586755794
1;2;2;2;2016;2.70411956921321
1;2;2;3;2016;6.30094857722814
1;2;2;4;2016;4.46898484701769
1;2;2;5;2016;1.05368315799163
1;2;2;6;2016;2.1861889697887
1;2;2;7;2016;8.69830915643017
1;2;3;1;2016;16.2844160212949
1;2;3;2;2016;2.70552619217641
1;2;3;3;2016;2.9405625945209
1;2;3;4;2016;0.893339914005928
1;2;3;5;2016;0.199327454673536
1;2;3;6;2016;1.58394766771748
1;2;3;7;2016;5.6260998291501
1;4;1;1;2016;33.7685500564731
1;4;1;2;2016;2.84570265820062
1;4;1;3;2016;5.5557403146045
1;4;1;4;2016;2.14567545305367
1;4;1;5;2016;1.442853046427
1;4;1;6;2016;2.94549877583182
1;4;1;7;2016;8.59228627956212
1;4;2;1;2016;3.83083679613019
1;4;2;2;2016;0.563519609942532
1;4;2;3;2016;1.37101302459587
1;4;2;4;2016;1.11728244678234
1;4;2;5;2016;0.222720940839268
1;4;2;6;2016;0.437560832389309
1;4;2;7;2016;1.90346954095549
1;4;3;1;2016;7.79402423452963
1;4;3;2;2016;1.39221627858006
1;4;3;3;2016;1.57197233983647
1;4;3;4;2016;0.584069167965403
1;4;3;5;2016;0.113400509804112
1;4;3;6;2016;0.884126431960721
1;4;3;7;2016;3.12083762806166
1;6;1;1;2016;25.2320017977808
1;6;1;2;2016;2.8247181854766
1;6;1;3;2016;5.13391902560327
1;6;1;4;2016;2.1321685050309
1;6;1;5;2016;1.28723916122323
1;6;1;6;2016;2.49392714799084
1;6;1;7;2016;6.83811928460595
1;6;2;1;2016;0.341440846746189
1;6;2;2;2016;0.0571053564135276
1;6;2;3;2016;0.126245237786853
1;6;2;4;2016;0.107651216812686
1;6;2;5;2016;0.0306933613716284
1;6;2;6;2016;0.0431214670340177
1;6;2;7;2016;0.199728201870409
1;6;3;1;2016;1.70364071054389
1;6;3;2;2016;0.337265845914615
1;6;3;3;2016;0.385065202662646
1;6;3;4;2016;0.171070875948104
1;6;3;5;2016;0.0387581062747211
1;6;3;6;2016;0.24336744781857
1;6;3;7;2016;0.864414610820675
1;7;1;1;2016;10.3337826825112
1;7;1;2;2016;1.5697085524269
1;7;1;3;2016;2.67753931080616
1;7;1;4;2016;1.26003038948966
1;7;1;5;2016;0.700945364731828
1;7;1;6;2016;1.17417111401561
1;7;1;7;2016;2.99628003139887
1;7;2;1;2016;0.0326121210680696
1;7;2;2;2016;0.004292188949882
1;7;2;3;2016;0.0101513551150459
1;7;2;4;2016;0.00725400143318569
1;7;2;5;2016;0.00165292416908233
1;7;2;6;2016;0.00349190393679104
1;7;2;7;2016;0.0138942937696282
1;7;3;1;2016;0.71672540138582
1;7;3;2;2016;0.128722444371733
1;7;3;3;2016;0.17506718799908
1;7;3;4;2016;0.0897203633251287
1;7;3;5;2016;0.00888914779919469
1;7;3;6;2016;0.0689252351898802
1;7;3;7;2016;0.248141711367297
2;1;1;1;2016;6.25524772564238
2;1;1;2;2016;0.51059877060365
2;1;1;3;2016;1.21738999658607
2;1;1;4;2016;0.436368441532544
2;1;1;5;2016;0.330270985570924
2;1;1;6;2016;0.597382813167938
2;1;1;7;2016;1.80552191717656
2;1;2;1;2016;11.1770496577441
2;1;2;2;2016;1.72085953356453
2;1;2;3;2016;4.7422066889612
2;1;2;4;2016;3.24828287853137
2;1;2;5;2016;0.611493459971695
2;1;2;6;2016;1.47080709752631
2;1;2;7;2016;5.8465961308608
2;1;3;1;2016;20.818457075359
2;1;3;2;2016;3.53516376395783
2;1;3;3;2016;4.93409254462653
2;1;3;4;2016;1.45752169466734
2;1;3;5;2016;0.454575740912332
2;1;3;6;2016;2.52755170759179
2;1;3;7;2016;7.24584613870327
2;2;1;1;2016;15.6842634047049
2;2;1;2;2016;1.37922958359154
2;2;1;3;2016;2.91269844497443
2;2;1;4;2016;1.07646132668923
2;2;1;5;2016;0.753887171708408
2;2;1;6;2016;1.46757433543671
2;2;1;7;2016;4.29861362856217
2;2;2;1;2016;13.1967676037743
2;2;2;2;2016;1.9118435632077
2;2;2;3;2016;4.78493280318948
2;2;2;4;2016;3.5231314957138
2;2;2;5;2016;0.730686861301937
2;2;2;6;2016;1.5108781788116
2;2;2;7;2016;6.29793573899398
2;2;3;1;2016;16.4843625650713
2;2;3;2;2016;2.77682231944469
2;2;3;3;2016;3.24570794631172
2;2;3;4;2016;1.11906206851873
2;2;3;5;2016;0.294097673364826
2;2;3;6;2016;1.74987450747594
2;2;3;7;2016;5.94210540540379
2;4;1;1;2016;21.0097762639117
2;4;1;2;2016;2.30562176112119
2;4;1;3;2016;4.47966657209905
2;4;1;4;2016;1.83961153872107
2;4;1;5;2016;1.11038221174815
2;4;1;6;2016;2.10015307001768
2;4;1;7;2016;5.76111854013388
2;4;2;1;2016;2.55035542268269
2;4;2;2;2016;0.417702868942337
2;4;2;3;2016;1.12881377575422
2;4;2;4;2016;0.897003733984532
2;4;2;5;2016;0.161190046366364
2;4;2;6;2016;0.326065997442314
2;4;2;7;2016;1.45556500176478
2;4;3;1;2016;7.12176068223897
2;4;3;2;2016;1.27469960646082
2;4;3;3;2016;1.68817256982818
2;4;3;4;2016;0.676391580599407
2;4;3;5;2016;0.161164290234993
2;4;3;6;2016;0.911116619045806
2;4;3;7;2016;2.98231208478834
2;6;1;1;2016;15.1914405666837
2;6;1;2;2016;2.1097554075556
2;6;1;3;2016;3.78460001298133
2;6;1;4;2016;1.67301734236128
2;6;1;5;2016;0.954959510461275
2;6;1;6;2016;1.66106589162991
2;6;1;7;2016;4.31482127486318
2;6;2;1;2016;0.500996706517757
2;6;2;2;2016;0.0932970436289568
2;6;2;3;2016;0.249215170443697
2;6;2;4;2016;0.207414710942208
2;6;2;5;2016;0.0380265468231212
2;6;2;6;2016;0.074898708912897
2;6;2;7;2016;0.354975572501544
2;6;3;1;2016;1.51022659927183
2;6;3;2;2016;0.302348166501906
2;6;3;3;2016;0.44816485510006
2;6;3;4;2016;0.19038116831164
2;6;3;5;2016;0.0508730499865669
2;6;3;6;2016;0.266154973890158
2;6;3;7;2016;0.7877614906915
2;7;1;1;2016;6.83841918201845
2;7;1;2;2016;1.27037561936223
2;7;1;3;2016;2.17744614462637
2;7;1;4;2016;1.00132093567241
2;7;1;5;2016;0.590092469065828
2;7;1;6;2016;0.875180387343625
2;7;1;7;2016;2.21011858246047
2;7;2;1;2016;0.0609621608356152
2;7;2;2;2016;0.0185960636500979
2;7;2;3;2016;0.0855860301907998
2;7;2;4;2016;0.0731754993577398
2;7;2;5;2016;0.00405565322126366
2;7;2;6;2016;0.0166879612379307
2;7;2;7;2016;0.0726477423737449
2;7;3;1;2016;0.171813269453841
2;7;3;2;2016;0.378723489704341
2;7;3;3;2016;0.582023766542531
2;7;3;4;2016;0.0108268297392933
2;7;3;5;2016;0.0433013032714158
2;7;3;6;2016;0.946150109071409
2;7;3;7;2016;1.57845250553814
1;1;1;1;2017;8.69172741432025
1;1;1;2;2017;0.623150796843615
1;1;1;3;2017;1.36666522266072
1;1;1;4;2017;0.474468613328441
1;1;1;5;2017;0.36889722457822
1;1;1;6;2017;0.738258368424425
1;1;1;7;2017;2.32559943447031
1;1;2;1;2017;25.9793666515394
1;1;2;2;2017;3.32734179416614
1;1;2;3;2017;7.97345079321168
1;1;2;4;2017;5.40450717220738
1;1;2;5;2017;1.23696307872745
1;1;2;6;2017;2.78706904993867
1;1;2;7;2017;10.6614602415628
1;1;3;1;2017;24.9508936471846
1;1;3;2;2017;3.98170109301892
1;1;3;3;2017;4.52887008703427
1;1;3;4;2017;1.36140686040135
1;1;3;5;2017;0.294951437001627
1;1;3;6;2017;2.31023473502915
1;1;3;7;2017;8.16223605894635
1;2;1;1;2017;19.228999451804
1;2;1;2;2017;1.42293337307945
1;2;1;3;2017;2.91587258012267
1;2;1;4;2017;1.05874844214838
1;2;1;5;2017;0.796267251803665
1;2;1;6;2017;1.61876901191668
1;2;1;7;2017;4.94651862608544
1;2;2;1;2017;20.6115569478571
1;2;2;2;2017;2.68255274535595
1;2;2;3;2017;6.25030660636601
1;2;2;4;2017;4.43764178356023
1;2;2;5;2017;1.04519521240005
1;2;2;6;2017;2.16771412854252
1;2;2;7;2017;8.63045243810056
1;2;3;1;2017;15.9530931690423
1;2;3;2;2017;2.6515259099565
1;2;3;3;2017;2.88097924453942
1;2;3;4;2017;0.877205827102116
1;2;3;5;2017;0.195750989547671
1;2;3;6;2017;1.55143667049807
1;2;3;7;2017;5.51389344494121
1;4;1;1;2017;33.8238318571521
1;4;1;2;2017;2.84892431749901
1;4;1;3;2017;5.56205065692418
1;4;1;4;2017;2.14733811893664
1;4;1;5;2017;1.44580459982077
1;4;1;6;2017;2.94996857835773
1;4;1;7;2017;8.60690677383961
1;4;2;1;2017;3.92071827581151
1;4;2;2;2017;0.577120477673744
1;4;2;3;2017;1.40373589493249
1;4;2;4;2017;1.14439454100621
1;4;2;5;2017;0.228326276019866
1;4;2;6;2017;0.447770553830987
1;4;2;7;2017;1.94904066192668
1;4;3;1;2017;7.87757988313439
1;4;3;2;2017;1.40706379337084
1;4;3;3;2017;1.58902959744977
1;4;3;4;2017;0.590691585136215
1;4;3;5;2017;0.114563153207046
1;4;3;6;2017;0.893535372822898
1;4;3;7;2017;3.15421139603742
1;6;1;1;2017;25.6703750927967
1;6;1;2;2017;2.87805552783398
1;6;1;3;2017;5.22850693248067
1;6;1;4;2017;2.17336672388949
1;6;1;5;2017;1.31077814676865
1;6;1;6;2017;2.53830224320009
1;6;1;7;2017;6.95666469192156
1;6;2;1;2017;0.322908977258178
1;6;2;2;2017;0.0541816149568725
1;6;2;3;2017;0.120451045635791
1;6;2;4;2017;0.103213898059892
1;6;2;5;2017;0.0285663387536504
1;6;2;6;2017;0.0409888270520395
1;6;2;7;2017;0.1901488009747
1;6;3;1;2017;1.67291171324121
1;6;3;2;2017;0.331101719523129
1;6;3;3;2017;0.379023433910255
1;6;3;4;2017;0.168560058805941
1;6;3;5;2017;0.0383272865549281
1;6;3;6;2017;0.238604563736082
1;6;3;7;2017;0.846338652163569
1;7;1;1;2017;10.6957513133664
1;7;1;2;2017;1.64832731668414
1;7;1;3;2017;2.79398299944863
1;7;1;4;2017;1.31462982734175
1;7;1;5;2017;0.73949387548206
1;7;1;6;2017;1.2212463772837
1;7;1;7;2017;3.12530834072481
1;7;2;1;2017;0.0345501395510522
1;7;2;2;2017;0.0045472579624115
1;7;2;3;2017;0.0107546128362844
1;7;2;4;2017;0.00768508007488927
1;7;2;5;2017;0.00175115137681175
1;7;2;6;2017;0.00369941495259328
1;7;2;7;2017;0.0147199805772211
1;7;3;1;2017;0.559351868996466
1;7;3;2;2017;0.10045847369718
1;7;3;3;2017;0.136627163839742
1;7;3;4;2017;0.0700201958110068
1;7;3;5;2017;0.00693733112974395
1;7;3;6;2017;0.0537911159227517
1;7;3;7;2017;0.193656496245566
2;1;1;1;2017;6.88003271914878
2;1;1;2;2017;0.561743746056205
2;1;1;3;2017;1.33944697154414
2;1;1;4;2017;0.480183222248184
2;1;1;5;2017;0.36335285159911
2;1;1;6;2017;0.65717875372947
2;1;1;7;2017;1.98607576283548
2;1;2;1;2017;11.0107569576168
2;1;2;2;2017;1.69564121792977
2;1;2;3;2017;4.67320408452284
2;1;2;4;2017;3.19998491489737
2;1;2;5;2017;0.602640494252276
2;1;2;6;2017;1.44933679895715
2;1;2;7;2017;5.76145625982093
2;1;3;1;2017;20.1884524811447
2;1;3;2;2017;3.42818333427625
2;1;3;3;2017;4.76798103813635
2;1;3;4;2017;1.40637741361413
2;1;3;5;2017;0.436128129479742
2;1;3;6;2017;2.45213194296772
2;1;3;7;2017;7.03819728404506
2;2;1;1;2017;15.6937730847952
2;2;1;2;2017;1.37730339961356
2;2;1;3;2017;2.90976648934406
2;2;1;4;2017;1.07498073873783
2;2;1;5;2017;0.753312855023758
2;2;1;6;2017;1.46736423764073
2;2;1;7;2017;4.30008254925346
2;2;2;1;2017;12.9096691794575
2;2;2;2;2017;1.87003320426554
2;2;2;3;2017;4.6839760808126
2;2;2;4;2017;3.45191000590451
2;2;2;5;2017;0.714601873221069
2;2;2;6;2017;1.47783083157509
2;2;2;7;2017;6.16128104666035
2;2;3;1;2017;16.2447448940123
2;2;3;2;2017;2.73827778859538
2;2;3;3;2017;3.20589803762125
2;2;3;4;2017;1.10552661742618
2;2;3;5;2017;0.293694290337789
2;2;3;6;2017;1.72934702027139
2;2;3;7;2017;5.861957645311
2;4;1;1;2017;21.274274747875
2;4;1;2;2017;2.32684425130969
2;4;1;3;2017;4.5235734857742
2;4;1;4;2017;1.85653964281418
2;4;1;5;2017;1.12051101263146
2;4;1;6;2017;2.12285274371573
2;4;1;7;2017;5.82743595296964
2;4;2;1;2017;2.68792088038102
2;4;2;2;2017;0.440171655497224
2;4;2;3;2017;1.19070088006814
2;4;2;4;2017;0.946942174885127
2;4;2;5;2017;0.169473825605116
2;4;2;6;2017;0.343562068943063
2;4;2;7;2017;1.53357158522952
2;4;3;1;2017;7.05792012102517
2;4;3;2;2017;1.26187656341778
2;4;3;3;2017;1.66977077207404
2;4;3;4;2017;0.669486779648995
2;4;3;5;2017;0.158744707505528
2;4;3;6;2017;0.90028070484774
2;4;3;7;2017;2.95143391324882
2;6;1;1;2017;15.4737354112663
2;6;1;2;2017;2.14498804698263
2;6;1;3;2017;3.85122346081902
2;6;1;4;2017;1.70198523309746
2;6;1;5;2017;0.970705007763638
2;6;1;6;2017;1.69071207629183
2;6;1;7;2017;4.39353724345653
2;6;2;1;2017;0.514307882889146
2;6;2;2;2017;0.0957024204944668
2;6;2;3;2017;0.255398255259858
2;6;2;4;2017;0.212598510261668
2;6;2;5;2017;0.039027814313848
2;6;2;6;2017;0.0767929914809238
2;6;2;7;2017;0.363860296037031
2;6;3;1;2017;1.49926575359491
2;6;3;2;2017;0.3001567469578
2;6;3;3;2017;0.442591843064085
2;6;3;4;2017;0.188177555354494
2;6;3;5;2017;0.049624393240078
2;6;3;6;2017;0.26385793842526
2;6;3;7;2017;0.783229785515434
2;7;1;1;2017;6.92173035021141
2;7;1;2;2017;1.29898129769204
2;7;1;3;2017;2.20393970719488
2;7;1;4;2017;1.01617130315565
2;7;1;5;2017;0.605317427426547
2;7;1;6;2017;0.886751604308817
2;7;1;7;2017;2.23598113747416
2;7;2;1;2017;0.0614933452059424
2;7;2;2;2017;0.0187580975673213
2;7;2;3;2017;0.0863317708085259
2;7;2;4;2017;0.0738131027581616
2;7;2;5;2017;0.00409099154156012
2;7;2;6;2017;0.0168333692192767
2;7;2;7;2017;0.0732807472331424
2;7;3;1;2017;0.22839985561816
2;7;3;2;2017;0.503455819207557
2;7;3;3;2017;0.773712907136973
2;7;3;4;2017;0.0143926389591407
2;7;3;5;2017;0.0575625586433444
2;7;3;6;2017;1.25776401844778
2;7;3;7;2017;2.09831478901603
1;1;1;1;2018;8.86249988873178
1;1;1;2;2018;0.634808220428853
1;1;1;3;2018;1.39223359361379
1;1;1;4;2018;0.483248264114288
1;1;1;5;2018;0.375897059287423
1;1;1;6;2018;0.752226833833618
1;1;1;7;2018;2.37028902148763
1;1;2;1;2018;26.4521396923541
1;1;2;2;2018;3.38659882875041
1;1;2;3;2018;8.11320933444538
1;1;2;4;2018;5.4975621143229
1;1;2;5;2018;1.2594878155845
1;1;2;6;2018;2.83699077325367
1;1;2;7;2018;10.8509526873671
1;1;3;1;2018;25.6077438545849
1;1;3;2;2018;4.08589645573184
1;1;3;3;2018;4.6421755028084
1;1;3;4;2018;1.39372107452358
1;1;3;5;2018;0.302037377899509
1;1;3;6;2018;2.37096720374155
1;1;3;7;2018;8.3779738124198
1;2;1;1;2018;19.3671906327646
1;2;1;2;2018;1.43559982233852
1;2;1;3;2018;2.9374250076415
1;2;1;4;2018;1.06769784650944
1;2;1;5;2018;0.802665462984149
1;2;1;6;2018;1.63091008896636
1;2;1;7;2018;4.97985772914785
1;2;2;1;2018;20.4275271399203
1;2;2;2;2018;2.66098592149869
1;2;2;3;2018;6.19966463550389
1;2;2;4;2018;4.40629872010276
1;2;2;5;2018;1.03670726680847
1;2;2;6;2018;2.14923928729634
1;2;2;7;2018;8.56259571977095
1;2;3;1;2018;15.6217703167896
1;2;3;2;2018;2.5975256277366
1;2;3;3;2018;2.82139589455794
1;2;3;4;2018;0.861071740198305
1;2;3;5;2018;0.192174524421807
1;2;3;6;2018;1.51892567327866
1;2;3;7;2018;5.40168706073231
1;4;1;1;2018;33.8791136578311
1;4;1;2;2018;2.8521459767974
1;4;1;3;2018;5.56836099924385
1;4;1;4;2018;2.14900078481961
1;4;1;5;2018;1.44875615321453
1;4;1;6;2018;2.95443838088365
1;4;1;7;2018;8.6215272681171
1;4;2;1;2018;4.01059975549284
1;4;2;2;2018;0.590721345404956
1;4;2;3;2018;1.43645876526911
1;4;2;4;2018;1.17150663523008
1;4;2;5;2018;0.233931611200465
1;4;2;6;2018;0.457980275272665
1;4;2;7;2018;1.99461178289787
1;4;3;1;2018;7.96113553173914
1;4;3;2;2018;1.42191130816161
1;4;3;3;2018;1.60608685506308
1;4;3;4;2018;0.597314002307027
1;4;3;5;2018;0.115725796609981
1;4;3;6;2018;0.902944313685076
1;4;3;7;2018;3.18758516401317
1;6;1;1;2018;26.1087483878126
1;6;1;2;2018;2.93139287019135
1;6;1;3;2018;5.32309483935806
1;6;1;4;2018;2.21456494274808
1;6;1;5;2018;1.33431713231407
1;6;1;6;2018;2.58267733840933
1;6;1;7;2018;7.07521009923716
1;6;2;1;2018;0.304377107770167
1;6;2;2;2018;0.0512578735002174
1;6;2;3;2018;0.11465685348473
1;6;2;4;2018;0.0987765793070977
1;6;2;5;2018;0.0264393161356725
1;6;2;6;2018;0.0388561870700612
1;6;2;7;2018;0.180569400078991
1;6;3;1;2018;1.64218271593854
1;6;3;2;2018;0.324937593131642
1;6;3;3;2018;0.372981665157864
1;6;3;4;2018;0.166049241663777
1;6;3;5;2018;0.0378964668351351
1;6;3;6;2018;0.233841679653595
1;6;3;7;2018;0.828262693506463
1;7;1;1;2018;11.0577199442216
1;7;1;2;2018;1.72694608094137
1;7;1;3;2018;2.9104266880911
1;7;1;4;2018;1.36922926519384
1;7;1;5;2018;0.778042386232291
1;7;1;6;2018;1.26832164055179
1;7;1;7;2018;3.25433665005075
1;7;2;1;2018;0.0364881580340348
1;7;2;2;2018;0.004802326974941
1;7;2;3;2018;0.0113578705575229
1;7;2;4;2018;0.00811615871659284
1;7;2;5;2018;0.00184937858454116
1;7;2;6;2018;0.00390692596839552
1;7;2;7;2018;0.0155456673848141
1;7;3;1;2018;0.401978336607112
1;7;3;2;2018;0.0721945030226261
1;7;3;3;2018;0.0981871396804041
1;7;3;4;2018;0.0503200282968849
1;7;3;5;2018;0.00498551446029321
1;7;3;6;2018;0.0386569966556232
1;7;3;7;2018;0.139171281123835
2;1;1;1;2018;7.50481771265518
2;1;1;2;2018;0.61288872150876
2;1;1;3;2018;1.46150394650221
2;1;1;4;2018;0.523998002963824
2;1;1;5;2018;0.396434717627297
2;1;1;6;2018;0.716974694291002
2;1;1;7;2018;2.16662960849441
2;1;2;1;2018;10.8444642574894
2;1;2;2;2018;1.67042290229502
2;1;2;3;2018;4.60420148008448
2;1;2;4;2018;3.15168695126337
2;1;2;5;2018;0.593787528532857
2;1;2;6;2018;1.42786650038799
2;1;2;7;2018;5.67631638878106
2;1;3;1;2018;19.5584478869303
2;1;3;2;2018;3.32120290459467
2;1;3;3;2018;4.60186953164617
2;1;3;4;2018;1.35523313256092
2;1;3;5;2018;0.417680518047152
2;1;3;6;2018;2.37671217834364
2;1;3;7;2018;6.83054842938685
2;2;1;1;2018;15.7032827648855
2;2;1;2;2018;1.37537721563559
2;2;1;3;2018;2.9068345337137
2;2;1;4;2018;1.07350015078644
2;2;1;5;2018;0.752738538339108
2;2;1;6;2018;1.46715413984475
2;2;1;7;2018;4.30155146994476
2;2;2;1;2018;12.6225707551408
2;2;2;2;2018;1.82822284532337
2;2;2;3;2018;4.58301935843572
2;2;2;4;2018;3.38068851609523
2;2;2;5;2018;0.6985168851402
2;2;2;6;2018;1.44478348433858
2;2;2;7;2018;6.02462635432672
2;2;3;1;2018;16.0051272229532
2;2;3;2;2018;2.69973325774607
2;2;3;3;2018;3.16608812893079
2;2;3;4;2018;1.09199116633363
2;2;3;5;2018;0.293290907310751
2;2;3;6;2018;1.70881953306684
2;2;3;7;2018;5.78180988521822
2;4;1;1;2018;21.5387732318384
2;4;1;2;2018;2.3480667414982
2;4;1;3;2018;4.56748039944934
2;4;1;4;2018;1.8734677469073
2;4;1;5;2018;1.13063981351478
2;4;1;6;2018;2.14555241741377
2;4;1;7;2018;5.89375336580541
2;4;2;1;2018;2.82548633807936
2;4;2;2;2018;0.462640442052111
